cytokine,ID,sex,group,day,value,LOD,fold_change_baseline,NHP,virus
IL.5,SB395,F,10 Mosquitos,4,6.45,6.45,NA,Cyno,Dengue virus
IL.5,UG171,F,Control,4,6.45,6.45,NA,Cyno,Dengue virus
IL.5,FR423A,M,10 Mosquitos,4,6.45,6.45,NA,Cyno,Dengue virus
IL.5,NV259,F,Control,4,6.45,6.45,NA,Cyno,Dengue virus
IL.6,FR840,F,10 Mosquitos,4,7.71,7.71,NA,Cyno,Dengue virus
IL.6,BC407,F,1 Mosquito,4,7.71,7.71,NA,Cyno,Dengue virus
IL.6,NV289,M,Control,4,8.73,7.71,1.01985981308411,Cyno,Dengue virus
IL.6,BC167,F,10 Mosquitos,4,7.71,7.71,NA,Cyno,Dengue virus
IL.6,SB395,F,10 Mosquitos,4,7.71,7.71,NA,Cyno,Dengue virus
IL.6,UG171,F,Control,4,10.69,7.71,1.38651102464332,Cyno,Dengue virus
IL.6,UG253A,M,Control,4,7.71,7.71,NA,Cyno,Dengue virus
IL.6,FR423A,M,10 Mosquitos,4,7.71,7.71,NA,Cyno,Dengue virus
IL.6,CP60,F,1 Mosquito,4,7.71,7.71,1,Cyno,Dengue virus
IL.6,BC116A,M,10 Mosquitos,4,8.68,7.71,0.776386404293381,Cyno,Dengue virus
IL.6,NV259,F,Control,4,7.71,7.71,NA,Cyno,Dengue virus
IL.6,SB393,M,1 Mosquito,4,9.9,7.71,1.22071516646116,Cyno,Dengue virus
IL.6,FR469A,M,1 Mosquito,4,7.71,7.71,NA,Cyno,Dengue virus
IL.8,BC167,F,10 Mosquitos,4,11.68,11.68,0.979865771812081,Cyno,Dengue virus
IL.8,FR840,F,10 Mosquitos,4,12.41,11.68,0.539330725771404,Cyno,Dengue virus
IL.8,SB393,M,1 Mosquito,4,17.42,11.68,1.16677829872739,Cyno,Dengue virus
IL.8,CP60,F,1 Mosquito,4,11.68,11.68,NA,Cyno,Dengue virus
IL.8,NV289,M,Control,4,13.88,11.68,0.7749860413177,Cyno,Dengue virus
IL.8,FR469A,M,1 Mosquito,4,23.66,11.68,0.186755071434209,Cyno,Dengue virus
IL.8,BC116A,M,10 Mosquitos,4,11.68,11.68,NA,Cyno,Dengue virus
IL.8,UG171,F,Control,4,11.68,11.68,NA,Cyno,Dengue virus
IL.8,UG253A,M,Control,4,11.68,11.68,NA,Cyno,Dengue virus
IL.8,FR423A,M,10 Mosquitos,4,11.68,11.68,1,Cyno,Dengue virus
IL.8,NV259,F,Control,4,11.68,11.68,NA,Cyno,Dengue virus
IL.8,BC407,F,1 Mosquito,4,11.68,11.68,NA,Cyno,Dengue virus
IL.8,SB395,F,10 Mosquitos,4,11.68,11.68,1,Cyno,Dengue virus
IL.RA,FR469A,M,1 Mosquito,4,305.89,55.74,1.15382294142054,Cyno,Dengue virus
IL.RA,SB395,F,10 Mosquitos,4,88.32,55.74,0.368260851436434,Cyno,Dengue virus
IL.RA,BC116A,M,10 Mosquitos,4,169.23,55.74,0.830943729745654,Cyno,Dengue virus
IL.RA,FR423A,M,10 Mosquitos,4,7138.93,55.74,28.532893685052,Cyno,Dengue virus
IL.RA,CP60,F,1 Mosquito,4,55.74,55.74,1,Cyno,Dengue virus
IL.RA,UG253A,M,Control,4,55.74,55.74,0.203400963363013,Cyno,Dengue virus
IL.RA,SB393,M,1 Mosquito,4,164.13,55.74,0.488162512640533,Cyno,Dengue virus
IL.RA,FR840,F,10 Mosquitos,4,65.01,55.74,1.16630785791173,Cyno,Dengue virus
IL.RA,BC407,F,1 Mosquito,4,231.37,55.74,1.07910078820951,Cyno,Dengue virus
IL.RA,BC167,F,10 Mosquitos,4,511.87,55.74,2.08204189546471,Cyno,Dengue virus
IL.RA,NV289,M,Control,4,207.89,55.74,1.08349403241778,Cyno,Dengue virus
IL.RA,NV259,F,Control,4,175.9,55.74,0.975055432372506,Cyno,Dengue virus
IL.RA,UG171,F,Control,4,305.48,55.74,1.2692371613761,Cyno,Dengue virus
IP.10,FR840,F,10 Mosquitos,4,12.15,4.38,2.77397260273973,Cyno,Dengue virus
IP.10,BC167,F,10 Mosquitos,4,4.38,4.38,1,Cyno,Dengue virus
IP.10,UG253A,M,Control,4,7.9,4.38,1,Cyno,Dengue virus
IP.10,SB393,M,1 Mosquito,4,4.45,4.38,1.01598173515982,Cyno,Dengue virus
IP.10,FR469A,M,1 Mosquito,4,6.63,4.38,0.547933884297521,Cyno,Dengue virus
IP.10,BC116A,M,10 Mosquitos,4,4.38,4.38,NA,Cyno,Dengue virus
IP.10,BC407,F,1 Mosquito,4,4.38,4.38,0.16361598804632,Cyno,Dengue virus
IP.10,CP60,F,1 Mosquito,4,4.38,4.38,1,Cyno,Dengue virus
IP.10,FR423A,M,10 Mosquitos,4,9.29,4.38,1,Cyno,Dengue virus
IP.10,NV289,M,Control,4,10.41,4.38,1.18835616438356,Cyno,Dengue virus
IP.10,SB395,F,10 Mosquitos,4,4.38,4.38,1,Cyno,Dengue virus
IP.10,UG171,F,Control,4,11.83,4.38,1.90499194847021,Cyno,Dengue virus
IP.10,NV259,F,Control,4,4.38,4.38,1,Cyno,Dengue virus
MCP.1,CP60,F,1 Mosquito,4,829.25,20.12,1.18361142433023,Cyno,Dengue virus
MCP.1,FR840,F,10 Mosquitos,4,544.56,20.12,1.27468926289179,Cyno,Dengue virus
MCP.1,BC116A,M,10 Mosquitos,4,397.14,20.12,0.548513183155394,Cyno,Dengue virus
MCP.1,BC167,F,10 Mosquitos,4,612.29,20.12,1.09368748213775,Cyno,Dengue virus
MCP.1,FR423A,M,10 Mosquitos,4,465.19,20.12,1.06888628478206,Cyno,Dengue virus
MCP.1,NV259,F,Control,4,497.88,20.12,0.892561983471074,Cyno,Dengue virus
MCP.1,BC407,F,1 Mosquito,4,659.67,20.12,0.746190826310729,Cyno,Dengue virus
MCP.1,SB395,F,10 Mosquitos,4,507.8,20.12,0.857538503107268,Cyno,Dengue virus
MCP.1,NV289,M,Control,4,1528.63,20.12,1.1431915402794,Cyno,Dengue virus
MCP.1,SB393,M,1 Mosquito,4,532.14,20.12,0.617898073640575,Cyno,Dengue virus
MCP.1,UG171,F,Control,4,242.27,20.12,0.383417475113552,Cyno,Dengue virus
MCP.1,UG253A,M,Control,4,286.63,20.12,0.777596918151976,Cyno,Dengue virus
MCP.1,FR469A,M,1 Mosquito,4,373.15,20.12,0.784010925517386,Cyno,Dengue virus
MDC,SB393,M,1 Mosquito,4,907.37,286.83,0.831595058288731,Cyno,Dengue virus
MDC,FR469A,M,1 Mosquito,4,992.86,286.83,0.709474571789943,Cyno,Dengue virus
MDC,FR840,F,10 Mosquitos,4,1085.4,286.83,0.821818236884147,Cyno,Dengue virus
MDC,UG253A,M,Control,4,2004.18,286.83,0.912484064833364,Cyno,Dengue virus
MDC,BC167,F,10 Mosquitos,4,929.48,286.83,0.833031601211708,Cyno,Dengue virus
MDC,NV289,M,Control,4,731.05,286.83,0.688247865259511,Cyno,Dengue virus
MDC,NV259,F,Control,4,1605.32,286.83,0.911259330741067,Cyno,Dengue virus
MDC,BC407,F,1 Mosquito,4,1130.48,286.83,0.712342232780295,Cyno,Dengue virus
MDC,UG171,F,Control,4,1947.51,286.83,1.14717316777211,Cyno,Dengue virus
MDC,CP60,F,1 Mosquito,4,827.71,286.83,0.920403874167399,Cyno,Dengue virus
MDC,BC116A,M,10 Mosquitos,4,929.81,286.83,0.947113768551435,Cyno,Dengue virus
MDC,FR423A,M,10 Mosquitos,4,1270.15,286.83,0.872020376778162,Cyno,Dengue virus
MDC,SB395,F,10 Mosquitos,4,838.09,286.83,0.824145458836487,Cyno,Dengue virus
MIF,BC116A,M,10 Mosquitos,4,112.64,5.06,0.861293775806698,Cyno,Dengue virus
MIF,FR423A,M,10 Mosquitos,4,3315.34,5.06,14.2921067379403,Cyno,Dengue virus
MIF,CP60,F,1 Mosquito,4,319.15,5.06,1.50570862426873,Cyno,Dengue virus
MIF,SB395,F,10 Mosquitos,4,139.52,5.06,0.541005855209586,Cyno,Dengue virus
MIF,BC167,F,10 Mosquitos,4,214.04,5.06,3.75772471910112,Cyno,Dengue virus
MIF,SB393,M,1 Mosquito,4,590.35,5.06,1.58003907609132,Cyno,Dengue virus
MIF,FR840,F,10 Mosquitos,4,239.47,5.06,3.37281690140845,Cyno,Dengue virus
MIF,FR469A,M,1 Mosquito,4,241.87,5.06,1.65994097865623,Cyno,Dengue virus
MIF,BC407,F,1 Mosquito,4,189.27,5.06,0.66736010718945,Cyno,Dengue virus
MIF,NV289,M,Control,4,177.24,5.06,1.55147058823529,Cyno,Dengue virus
MIF,UG253A,M,Control,4,195.69,5.06,1.90786779760164,Cyno,Dengue virus
MIF,UG171,F,Control,4,224.26,5.06,0.486284884099139,Cyno,Dengue virus
MIF,NV259,F,Control,4,286.31,5.06,1.83273588528998,Cyno,Dengue virus
MIG,SB393,M,1 Mosquito,4,24.88,24.23,1.02682624845233,Cyno,Dengue virus
MIG,FR469A,M,1 Mosquito,4,24.23,24.23,NA,Cyno,Dengue virus
MIG,FR840,F,10 Mosquitos,4,24.23,24.23,NA,Cyno,Dengue virus
MIG,UG253A,M,Control,4,214.7,24.23,0.843118005105046,Cyno,Dengue virus
MIG,NV289,M,Control,4,24.23,24.23,NA,Cyno,Dengue virus
MIG,BC116A,M,10 Mosquitos,4,24.23,24.23,NA,Cyno,Dengue virus
MIG,BC167,F,10 Mosquitos,4,24.23,24.23,NA,Cyno,Dengue virus
MIG,BC407,F,1 Mosquito,4,24.23,24.23,NA,Cyno,Dengue virus
MIG,UG171,F,Control,4,299.72,24.23,12.3697895171275,Cyno,Dengue virus
MIG,FR423A,M,10 Mosquitos,4,24.23,24.23,NA,Cyno,Dengue virus
MIG,CP60,F,1 Mosquito,4,139.39,24.23,1.18418146291734,Cyno,Dengue virus
MIG,NV259,F,Control,4,24.23,24.23,NA,Cyno,Dengue virus
MIG,SB395,F,10 Mosquitos,4,24.23,24.23,NA,Cyno,Dengue virus
MIP.1a,FR840,F,10 Mosquitos,4,33.05,28.54,1.15802382620883,Cyno,Dengue virus
MIP.1a,BC167,F,10 Mosquitos,4,65.65,28.54,1.49001361779392,Cyno,Dengue virus
MIP.1a,BC407,F,1 Mosquito,4,28.54,28.54,0.319453772106559,Cyno,Dengue virus
MIP.1a,CP60,F,1 Mosquito,4,81.2,28.54,2.51393188854489,Cyno,Dengue virus
MIP.1a,BC116A,M,10 Mosquitos,4,28.54,28.54,1,Cyno,Dengue virus
MIP.1a,SB393,M,1 Mosquito,4,72.23,28.54,1.53452305077544,Cyno,Dengue virus
MIP.1a,NV259,F,Control,4,180.1,28.54,6.3104414856342,Cyno,Dengue virus
MIP.1a,FR423A,M,10 Mosquitos,4,55.48,28.54,1.25378531073446,Cyno,Dengue virus
MIP.1a,UG253A,M,Control,4,28.54,28.54,1,Cyno,Dengue virus
MIP.1a,NV289,M,Control,4,53.62,28.54,1.20467310716693,Cyno,Dengue virus
MIP.1a,FR469A,M,1 Mosquito,4,52.16,28.54,0.924658748448857,Cyno,Dengue virus
MIP.1a,SB395,F,10 Mosquitos,4,28.54,28.54,1,Cyno,Dengue virus
MIP.1a,UG171,F,Control,4,73.61,28.54,1.74513987671882,Cyno,Dengue virus
MIP.1B,NV289,M,Control,4,440.42,32.55,1.12806720967164,Cyno,Dengue virus
MIP.1B,CP60,F,1 Mosquito,4,114.33,32.55,0.775223759153784,Cyno,Dengue virus
MIP.1B,UG171,F,Control,4,43.71,32.55,0.536780056490237,Cyno,Dengue virus
MIP.1B,NV259,F,Control,4,85.84,32.55,1.337279950148,Cyno,Dengue virus
MIP.1B,FR840,F,10 Mosquitos,4,32.55,32.55,1,Cyno,Dengue virus
MIP.1B,BC116A,M,10 Mosquitos,4,38.23,32.55,0.589423373419673,Cyno,Dengue virus
MIP.1B,BC167,F,10 Mosquitos,4,130.1,32.55,1.33367503844182,Cyno,Dengue virus
MIP.1B,SB393,M,1 Mosquito,4,117.51,32.55,1.01916738941891,Cyno,Dengue virus
MIP.1B,UG253A,M,Control,4,32.55,32.55,1,Cyno,Dengue virus
MIP.1B,FR423A,M,10 Mosquitos,4,42.53,32.55,0.783963133640553,Cyno,Dengue virus
MIP.1B,BC407,F,1 Mosquito,4,32.55,32.55,0.437735341581495,Cyno,Dengue virus
MIP.1B,FR469A,M,1 Mosquito,4,75.49,32.55,0.363561934116741,Cyno,Dengue virus
MIP.1B,SB395,F,10 Mosquitos,4,64.52,32.55,0.681309398099261,Cyno,Dengue virus
RANTES,CP60,F,1 Mosquito,4,2677.26,9.09,0.686917254650417,Cyno,Dengue virus
RANTES,FR840,F,10 Mosquitos,4,3481.27,9.09,1.47281157850649,Cyno,Dengue virus
RANTES,NV289,M,Control,4,1532.54,9.09,0.43881390194877,Cyno,Dengue virus
RANTES,FR469A,M,1 Mosquito,4,2421.67,9.09,0.592379233079911,Cyno,Dengue virus
RANTES,BC116A,M,10 Mosquitos,4,2888.09,9.09,0.653261796459196,Cyno,Dengue virus
RANTES,BC167,F,10 Mosquitos,4,2293.53,9.09,0.417560430317386,Cyno,Dengue virus
RANTES,SB393,M,1 Mosquito,4,7612.05,9.09,1.27937268795915,Cyno,Dengue virus
RANTES,UG171,F,Control,4,2265.19,9.09,0.696475789887958,Cyno,Dengue virus
RANTES,NV259,F,Control,4,5086.76,9.09,1.55414401945598,Cyno,Dengue virus
RANTES,BC407,F,1 Mosquito,4,2235.34,9.09,0.813623111389355,Cyno,Dengue virus
RANTES,SB395,F,10 Mosquitos,4,4032.08,9.09,1.04360969978699,Cyno,Dengue virus
RANTES,UG253A,M,Control,4,2062.16,9.09,0.552574954915847,Cyno,Dengue virus
RANTES,FR423A,M,10 Mosquitos,4,1351.98,9.09,0.393179742800807,Cyno,Dengue virus
TGFbeta,FR469A,M,1 Mosquito,4,125.41,3.3,0.497698230018255,Cyno,Dengue virus
TGFbeta,SB393,M,1 Mosquito,4,72.16,3.3,1.17581880397588,Cyno,Dengue virus
TGFbeta,NV289,M,Control,4,56.12,3.3,0.753187491611864,Cyno,Dengue virus
TGFbeta,UG253A,M,Control,4,92.91,3.3,1.13387844764462,Cyno,Dengue virus
TGFbeta,NV259,F,Control,4,101.99,3.3,1.03743261112806,Cyno,Dengue virus
TGFbeta,UG171,F,Control,4,49.71,3.3,0.598338950409244,Cyno,Dengue virus
TGFbeta,BC407,F,1 Mosquito,4,75.44,3.3,0.47764974040775,Cyno,Dengue virus
TGFbeta,CP60,F,1 Mosquito,4,115.51,3.3,0.872827565361947,Cyno,Dengue virus
TGFbeta,SB395,F,10 Mosquitos,4,110.84,3.3,0.795578524260695,Cyno,Dengue virus
TGFbeta,FR423A,M,10 Mosquitos,4,57.29,3.3,0.643274197170447,Cyno,Dengue virus
TGFbeta,BC116A,M,10 Mosquitos,4,30.23,3.3,0.73570211730348,Cyno,Dengue virus
TGFbeta,FR840,F,10 Mosquitos,4,68.84,3.3,1.0095321894706,Cyno,Dengue virus
TGFbeta,BC167,F,10 Mosquitos,4,135.01,3.3,0.989954538788679,Cyno,Dengue virus
TNF.alpha,BC116A,M,10 Mosquitos,4,14.2,14.2,0.974605353466026,Cyno,Dengue virus
TNF.alpha,FR423A,M,10 Mosquitos,4,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,BC167,F,10 Mosquitos,4,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,CP60,F,1 Mosquito,4,17.31,14.2,0.971380471380471,Cyno,Dengue virus
TNF.alpha,FR840,F,10 Mosquitos,4,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,FR469A,M,1 Mosquito,4,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,SB395,F,10 Mosquitos,4,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,UG253A,M,Control,4,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,SB393,M,1 Mosquito,4,19.3,14.2,1.19209388511427,Cyno,Dengue virus
TNF.alpha,BC407,F,1 Mosquito,4,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,NV289,M,Control,4,14.2,14.2,0.832356389214537,Cyno,Dengue virus
TNF.alpha,NV259,F,Control,4,14.2,14.2,1,Cyno,Dengue virus
TNF.alpha,UG171,F,Control,4,14.2,14.2,NA,Cyno,Dengue virus
VEGF,CP60,F,1 Mosquito,4,1.35,1.35,NA,Cyno,Dengue virus
VEGF,BC116A,M,10 Mosquitos,4,1.35,1.35,NA,Cyno,Dengue virus
VEGF,SB393,M,1 Mosquito,4,1.35,1.35,NA,Cyno,Dengue virus
VEGF,FR840,F,10 Mosquitos,4,1.35,1.35,NA,Cyno,Dengue virus
VEGF,BC407,F,1 Mosquito,4,1.35,1.35,NA,Cyno,Dengue virus
VEGF,FR423A,M,10 Mosquitos,4,1.35,1.35,1,Cyno,Dengue virus
VEGF,NV289,M,Control,4,1.35,1.35,NA,Cyno,Dengue virus
VEGF,FR469A,M,1 Mosquito,4,1.35,1.35,NA,Cyno,Dengue virus
VEGF,BC167,F,10 Mosquitos,4,1.35,1.35,NA,Cyno,Dengue virus
VEGF,UG171,F,Control,4,1.35,1.35,NA,Cyno,Dengue virus
VEGF,SB395,F,10 Mosquitos,4,1.35,1.35,NA,Cyno,Dengue virus
VEGF,UG253A,M,Control,4,1.35,1.35,NA,Cyno,Dengue virus
VEGF,NV259,F,Control,4,1.35,1.35,NA,Cyno,Dengue virus
EGF,BC116A,M,10 Mosquitos,5,29.27,3.41,1.04089615931721,Cyno,Dengue virus
EGF,CP60,F,1 Mosquito,5,64.87,3.41,0.759779807917545,Cyno,Dengue virus
EGF,FR840,F,10 Mosquitos,5,22.76,3.41,0.517390315980905,Cyno,Dengue virus
EGF,FR423A,M,10 Mosquitos,5,66.38,3.41,0.741344650435559,Cyno,Dengue virus
EGF,BC167,F,10 Mosquitos,5,59.2,3.41,0.787757817697937,Cyno,Dengue virus
EGF,NV259,F,Control,5,57.69,3.41,0.495278159340659,Cyno,Dengue virus
EGF,BC407,F,1 Mosquito,5,23.61,3.41,0.632297803963578,Cyno,Dengue virus
EGF,SB395,F,10 Mosquitos,5,60.3,3.41,0.521852012115967,Cyno,Dengue virus
EGF,SB393,M,1 Mosquito,5,141.17,3.41,1.62807058009457,Cyno,Dengue virus
EGF,NV289,M,Control,5,81.92,3.41,1.09474809568355,Cyno,Dengue virus
EGF,FR469A,M,1 Mosquito,5,59.95,3.41,0.390655545419002,Cyno,Dengue virus
EGF,UG171,F,Control,5,92.5,3.41,0.812472551602986,Cyno,Dengue virus
EGF,UG253A,M,Control,5,77.87,3.41,1.13380896913221,Cyno,Dengue virus
Eotaxin,NV259,F,Control,5,105.45,2.64,0.38794054889265,Cyno,Dengue virus
Eotaxin,SB393,M,1 Mosquito,5,177.65,2.64,0.713998633495438,Cyno,Dengue virus
Eotaxin,FR469A,M,1 Mosquito,5,192.67,2.64,0.871731065061985,Cyno,Dengue virus
Eotaxin,UG253A,M,Control,5,127.44,2.64,0.903893893183914,Cyno,Dengue virus
Eotaxin,FR840,F,10 Mosquitos,5,133.01,2.64,0.500507996237065,Cyno,Dengue virus
Eotaxin,BC407,F,1 Mosquito,5,306.66,2.64,0.596823790432447,Cyno,Dengue virus
Eotaxin,SB395,F,10 Mosquitos,5,120.26,2.64,0.528894361861202,Cyno,Dengue virus
Eotaxin,BC167,F,10 Mosquitos,5,162.81,2.64,0.694641180988139,Cyno,Dengue virus
Eotaxin,NV289,M,Control,5,161.4,2.64,0.677951862897467,Cyno,Dengue virus
Eotaxin,CP60,F,1 Mosquito,5,139.55,2.64,0.834729034573514,Cyno,Dengue virus
Eotaxin,UG171,F,Control,5,149.66,2.64,0.762676451103297,Cyno,Dengue virus
Eotaxin,BC116A,M,10 Mosquitos,5,118.53,2.64,1.04625297908024,Cyno,Dengue virus
Eotaxin,FR423A,M,10 Mosquitos,5,274.14,2.64,1.24824697204262,Cyno,Dengue virus
G.CSF,BC407,F,1 Mosquito,5,113.59,113.59,NA,Cyno,Dengue virus
G.CSF,SB395,F,10 Mosquitos,5,113.59,113.59,0.943125207572235,Cyno,Dengue virus
G.CSF,UG253A,M,Control,5,113.59,113.59,0.096929719766529,Cyno,Dengue virus
G.CSF,SB393,M,1 Mosquito,5,153.38,113.59,1.35029492032749,Cyno,Dengue virus
G.CSF,CP60,F,1 Mosquito,5,113.59,113.59,0.658951154426268,Cyno,Dengue virus
G.CSF,FR840,F,10 Mosquitos,5,113.59,113.59,NA,Cyno,Dengue virus
G.CSF,NV259,F,Control,5,113.59,113.59,0.967134951042997,Cyno,Dengue virus
G.CSF,BC116A,M,10 Mosquitos,5,113.59,113.59,NA,Cyno,Dengue virus
G.CSF,FR469A,M,1 Mosquito,5,163.8,113.59,0.794528521536671,Cyno,Dengue virus
G.CSF,BC167,F,10 Mosquitos,5,113.59,113.59,1,Cyno,Dengue virus
G.CSF,FR423A,M,10 Mosquitos,5,149.41,113.59,0.859320181744982,Cyno,Dengue virus
G.CSF,UG171,F,Control,5,1180.78,113.59,8.43354046139562,Cyno,Dengue virus
G.CSF,NV289,M,Control,5,113.59,113.59,NA,Cyno,Dengue virus
GM.CSF,NV259,F,Control,5,12.88,12.88,1,Cyno,Dengue virus
GM.CSF,SB395,F,10 Mosquitos,5,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,BC167,F,10 Mosquitos,5,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,SB393,M,1 Mosquito,5,17.23,12.88,1.2048951048951,Cyno,Dengue virus
GM.CSF,FR840,F,10 Mosquitos,5,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,FR469A,M,1 Mosquito,5,12.88,12.88,1,Cyno,Dengue virus
GM.CSF,UG253A,M,Control,5,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,NV289,M,Control,5,17.48,12.88,1.0836949783013,Cyno,Dengue virus
GM.CSF,BC407,F,1 Mosquito,5,24.41,12.88,0.279738711895485,Cyno,Dengue virus
GM.CSF,UG171,F,Control,5,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,CP60,F,1 Mosquito,5,12.88,12.88,NA,Cyno,Dengue virus
GM.CSF,BC116A,M,10 Mosquitos,5,13.94,12.88,1.08229813664596,Cyno,Dengue virus
GM.CSF,FR423A,M,10 Mosquitos,5,12.88,12.88,NA,Cyno,Dengue virus
HGF,NV259,F,Control,5,216.4,74.94,0.266004523551972,Cyno,Dengue virus
HGF,CP60,F,1 Mosquito,5,1344.82,74.94,0.86602226844488,Cyno,Dengue virus
HGF,SB393,M,1 Mosquito,5,953.49,74.94,0.953299340131974,Cyno,Dengue virus
HGF,FR469A,M,1 Mosquito,5,336.43,74.94,0.340326741186586,Cyno,Dengue virus
HGF,BC116A,M,10 Mosquitos,5,150.52,74.94,1.70406430431337,Cyno,Dengue virus
HGF,BC167,F,10 Mosquitos,5,596,74.94,1.8215715639231,Cyno,Dengue virus
HGF,FR840,F,10 Mosquitos,5,530.07,74.94,2.61737112383962,Cyno,Dengue virus
HGF,UG253A,M,Control,5,946.75,74.94,0.106918082736019,Cyno,Dengue virus
HGF,FR423A,M,10 Mosquitos,5,851.17,74.94,1.24841595775887,Cyno,Dengue virus
HGF,BC407,F,1 Mosquito,5,816.05,74.94,0.325717752525555,Cyno,Dengue virus
HGF,SB395,F,10 Mosquitos,5,746.42,74.94,0.698836240391727,Cyno,Dengue virus
HGF,NV289,M,Control,5,486.5,74.94,0.930228111436165,Cyno,Dengue virus
HGF,UG171,F,Control,5,8481.52,74.94,12.1927489146373,Cyno,Dengue virus
I.TAC,SB393,M,1 Mosquito,5,134.41,32.66,0.752196541496446,Cyno,Dengue virus
I.TAC,CP60,F,1 Mosquito,5,93.65,32.66,0.792301184433164,Cyno,Dengue virus
I.TAC,NV259,F,Control,5,74.29,32.66,0.403837790824092,Cyno,Dengue virus
I.TAC,BC407,F,1 Mosquito,5,314.59,32.66,1.1984380952381,Cyno,Dengue virus
I.TAC,SB395,F,10 Mosquitos,5,180.59,32.66,1.0559583674424,Cyno,Dengue virus
I.TAC,FR840,F,10 Mosquitos,5,120.33,32.66,0.618949642508101,Cyno,Dengue virus
I.TAC,FR423A,M,10 Mosquitos,5,185.76,32.66,0.386540982583182,Cyno,Dengue virus
I.TAC,NV289,M,Control,5,118.19,32.66,0.907269517156674,Cyno,Dengue virus
I.TAC,FR469A,M,1 Mosquito,5,116.17,32.66,0.677494605470345,Cyno,Dengue virus
I.TAC,BC116A,M,10 Mosquitos,5,163.15,32.66,1.01854164065426,Cyno,Dengue virus
I.TAC,BC167,F,10 Mosquitos,5,96.55,32.66,0.844706911636045,Cyno,Dengue virus
I.TAC,UG171,F,Control,5,86.93,32.66,0.442572039507179,Cyno,Dengue virus
I.TAC,UG253A,M,Control,5,139.65,32.66,1.2227475702653,Cyno,Dengue virus
IFN.g,SB393,M,1 Mosquito,5,89.32,14.44,1.04151119402985,Cyno,Dengue virus
IFN.g,NV259,F,Control,5,14.44,14.44,0.498618784530387,Cyno,Dengue virus
IFN.g,FR840,F,10 Mosquitos,5,30.35,14.44,2.10180055401662,Cyno,Dengue virus
IFN.g,BC167,F,10 Mosquitos,5,178.12,14.44,1.46878865341799,Cyno,Dengue virus
IFN.g,CP60,F,1 Mosquito,5,209.76,14.44,0.882382635032812,Cyno,Dengue virus
IFN.g,FR469A,M,1 Mosquito,5,65.57,14.44,0.239402679907992,Cyno,Dengue virus
IFN.g,BC116A,M,10 Mosquitos,5,14.44,14.44,1,Cyno,Dengue virus
IFN.g,SB395,F,10 Mosquitos,5,79.96,14.44,0.545318147718748,Cyno,Dengue virus
IFN.g,UG253A,M,Control,5,29.23,14.44,2.02423822714681,Cyno,Dengue virus
IFN.g,FR423A,M,10 Mosquitos,5,23.08,14.44,1.20585161964472,Cyno,Dengue virus
IFN.g,BC407,F,1 Mosquito,5,20.08,14.44,0.097075175247764,Cyno,Dengue virus
IFN.g,NV289,M,Control,5,171.8,14.44,0.838580563284034,Cyno,Dengue virus
IFN.g,UG171,F,Control,5,17.55,14.44,0.327181208053691,Cyno,Dengue virus
IL.10,FR840,F,10 Mosquitos,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,SB395,F,10 Mosquitos,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,BC167,F,10 Mosquitos,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,BC407,F,1 Mosquito,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,FR423A,M,10 Mosquitos,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,CP60,F,1 Mosquito,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,NV259,F,Control,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,BC116A,M,10 Mosquitos,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,UG171,F,Control,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,UG253A,M,Control,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,NV289,M,Control,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,SB393,M,1 Mosquito,5,13.57,13.57,NA,Cyno,Dengue virus
IL.10,FR469A,M,1 Mosquito,5,13.57,13.57,NA,Cyno,Dengue virus
IL.12,SB395,F,10 Mosquitos,5,1168.06,112.39,0.554739741641337,Cyno,Dengue virus
IL.12,FR840,F,10 Mosquitos,5,336.02,112.39,1.15868965517241,Cyno,Dengue virus
IL.12,CP60,F,1 Mosquito,5,778.54,112.39,0.75622383463978,Cyno,Dengue virus
IL.12,BC167,F,10 Mosquitos,5,799.9,112.39,0.781770736617832,Cyno,Dengue virus
IL.12,BC407,F,1 Mosquito,5,1119.39,112.39,0.606042067079938,Cyno,Dengue virus
